motion_file,primary_label,secondary_label,top_level_label,descriptions
03261_annotations.json,,,,[]
03262_annotations.json,step,,step,"[""A human performs a 45\u00b0 side step to the front, back and front again.""]"
03263_annotations.json,walkingStairsUp,,walkingStairs,"[""A person is climbing stairs.""]"
03264_annotations.json,walkingStairsUp,,walkingStairs,"[""A person starts climbing some stairs in front of him.""]"
03265_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A human walking and turning 90\u00b0 to left.""]"
03266_annotations.json,,,,[]
03267_annotations.json,walkingTurnToLeft,,walkingTurn,"[""A person walks ahead and then turns left""]"
03268_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person is going around a right corner.""]"
03269_annotations.json,jumping,,jumping,"[""A human jumps with 2 legs""]"
03270_annotations.json,jumpingForward,,jumping,"[""A person jumps with both legs approximately 30 centimeters forward.""]"
03271_annotations.json,,,,[]
03272_annotations.json,,,,[]
03273_annotations.json,,,,[]
03274_annotations.json,,,,[]
03275_annotations.json,,,,[]
03276_annotations.json,jumpingForward,,jumping,"[""A person jumps forward.""]"
03277_annotations.json,jumpingForward,,jumping,"[""A person is making a jump forward with both feet.""]"
03278_annotations.json,jumpingForward,,jumping,"[""A person jumps with both legs approximately 30 centimeters forward.""]"
03279_annotations.json,jumpingForward,,jumping,"[""A human jumps forwards.""]"
03280_annotations.json,jumpingTurning,,jumpingTurning,"[""a human jumps while turning left""]"
03281_annotations.json,jumpingTurning,,jumpingTurning,"[""A human performs a 90\u00b0 counter clockwise jump.""]"
03282_annotations.json,jumpingTurning,,jumpingTurning,"[""A person jumps and turns 90 degrees to the left while in the air""]"
03283_annotations.json,jumpingTurning,,jumpingTurning,"[""A human performs a 180\u00b0 counter clockwise jump.""]"
03284_annotations.json,stepToRight,,step,"[""A person is doing a diagonal step approximately 30 centimeters to the right and front starting with his left foot.""]"
03285_annotations.json,jumpingTurning,,jumpingTurning,"[""Someone jumps and turns 180\u00b0 while in the air.""]"
03286_annotations.json,jumpingTurning,,jumpingTurning,"[""A person jumps 180\u00b0 counterclockwise.""]"
03287_annotations.json,,,,[]
03288_annotations.json,jumpingTurning,,jumpingTurning,"[""A human turns 270\u00b0 to the left while jumping in the air.""]"
03289_annotations.json,jumpingPirouette,,jumpingTurning,"[""jumping and spinning 360 degrees""]"
03290_annotations.json,jumpingPirouette,,jumpingTurning,"[""A human turns 360\u00b0 leftwards while jumping in the air.""]"
03291_annotations.json,jumpingPirouette,,jumpingTurning,"[""A person turns 360\u00b0 to the left while jumping""]"
03292_annotations.json,stepToRight,,step,"[""A person steps over something taking a long step to the right front of him.""]"
03293_annotations.json,jumpingPirouette,,jumpingTurning,"[""A person turns 360 degrees to the right during a jump.""]"
03294_annotations.json,,,,[]
03295_annotations.json,,,,[]
03296_annotations.json,,,,[]
03297_annotations.json,stepToRight,,step,"[""A person is making a sidestep to the right.""]"
03298_annotations.json,dancing,,dancing,"[""a person is brake-dancing""]"
03299_annotations.json,other,,other,"[""a peron performing acrobatic task""]"
03300_annotations.json,,,,[]
03301_annotations.json,,,,[]
03302_annotations.json,,,,[]
03303_annotations.json,,,,[]
03304_annotations.json,dancing,,dancing,"[""a person break dances""]"
03305_annotations.json,,,,[]
03306_annotations.json,,,,[]
03307_annotations.json,,,,[]
03308_annotations.json,,,,[]
03309_annotations.json,,,,[]
03310_annotations.json,dancing,,dancing,"[""A person is break dancing.""]"
03311_annotations.json,dancing,exercisingBackflip,dancing,"[""A person is dancing and making backflips.""]"
03312_annotations.json,,,,[]
03313_annotations.json,,,,[]
03314_annotations.json,turning,,turning,"[""A person turns slowly around""]"
03315_annotations.json,,,,[]
03316_annotations.json,,,,[]
03317_annotations.json,,,,[]
03318_annotations.json,,,,[]
03319_annotations.json,,,,[]
03320_annotations.json,,,,[]
03321_annotations.json,,,,[]
03322_annotations.json,walkingCircleCounterClockwise,sittingDownStandingUp,walkingTurn,"[""A person walks in circles counterclockwise, then sits down and stand up sometimes, walks in circles counterclockwise, sits down and then runs counterclockwise.""]"
03323_annotations.json,exercisingStretching,,exercisingStretching,"[""A person exercises""]"
03324_annotations.json,wipping,,wipping,"[""a person does tidies up and cleans""]"
03325_annotations.json,,,,[]
03326_annotations.json,,,,[]
03327_annotations.json,,,,[]
03328_annotations.json,,,,[]
03329_annotations.json,exercisingBackflip,,exercisingBackflip,"[""a human performs a back flip""]"
03330_annotations.json,,,,[]
03331_annotations.json,other,,other,"[""A person is turning multiple wheels in multiple directions.""]"
03332_annotations.json,,,,[]
03333_annotations.json,other,,other,"[""A person doing gymnastics on a very high level.""]"
03334_annotations.json,raisingHandsForward,,raisingHands,"[""A person holds their hands in front of them and then looks at their right hand.""]"
03335_annotations.json,,,,[]
03336_annotations.json,exercisingHeadstand,exercisingBackflip,exercisingHeadstand,"[""A person performs a headstand and a backflip.""]"
03337_annotations.json,,,,[]
03338_annotations.json,exercisingCartwheel,,exercisingCartwheel,"[""A person is doing a cartwheel to the right.""]"
03339_annotations.json,,,,[]
03340_annotations.json,other,,other,"[""A person doing a one handed flic flac with a full turn.""]"
03341_annotations.json,turning,,turning,"[""The human whirls around.""]"
03342_annotations.json,exercisingStretching,,exercisingStretching,"[""A person is doing multiple warmup fitness exercises like preparing for sport.""]"
03344_annotations.json,raisingHandsForward,,raisingHands,"[""A person is standing a little bit bent backwards with both arms streched forward.""]"
03345_annotations.json,,,,[]
03347_annotations.json,,,,[]
03348_annotations.json,exercisingBackflip,,exercisingBackflip,"[""A person is doing a backward roll.""]"
03349_annotations.json,exercisingCartwheel,,exercisingCartwheel,"[""The subject performs a cartwheel to the left""]"
03350_annotations.json,,,,[]
03351_annotations.json,,,,[]
03352_annotations.json,,,,[]
03353_annotations.json,kicking,,kicking,"[""A person performs a high kick while turning.""]"
03354_annotations.json,,,,[]
03355_annotations.json,,,,[]
03356_annotations.json,jumping,,jumping,"[""a person jumps on his hands and jumps back on his feet""]"
03357_annotations.json,,,,[]
03358_annotations.json,other,,other,"[""A human performs a handspring.""]"
03359_annotations.json,exercisingBackflip,,exercisingBackflip,"[""A person is doing a backflip landing on his back.""]"
03360_annotations.json,,,,[]
03361_annotations.json,,,,[]
03362_annotations.json,,,,[]
03363_annotations.json,jumping,,jumping,"[""jump and commando posture""]"
03364_annotations.json,walking,falling,walking,"[""A person is walking forward, slipping and falling on his back.""]"
03365_annotations.json,falling,,falling,"[""A person's feet are dragged forward so he falls down on his back and stays lying.""]"
03366_annotations.json,,,,[]
03367_annotations.json,imitatingMonkey,,imitatingMonkey,"[""A person acts like a monkey.""]"
03368_annotations.json,,,,[]
03369_annotations.json,,,,[]
03370_annotations.json,walking,,walking,"[""A human walks.""]"
03371_annotations.json,jumping,,jumping,"[""Someone how jumps ontop of something.""]"
03372_annotations.json,walking,balancing,walking,"[""A human walks and balances on a ball.""]"
03373_annotations.json,,,,[]
03374_annotations.json,walkingBackwardSlow,,walking,"[""A person is slowly walking backwards on higher ground while it looks like walking forward or a moonwalk.""]"
03375_annotations.json,dancing,,dancing,"[""A human is break dancing""]"
03376_annotations.json,exercisingStretching,,exercisingStretching,"[""a person does floor exercises""]"
03377_annotations.json,,,,[]
03378_annotations.json,,,,[]
03379_annotations.json,,,,[]
03380_annotations.json,,,,[]
03381_annotations.json,exercisingFlip,,exercisingFlip,"[""A person is doing a somersault forward.""]"
03382_annotations.json,exercisingFlip,,exercisingFlip,"[""A person makes a forwards roll.""]"
03383_annotations.json,,,,[]
03384_annotations.json,,,,[]
03385_annotations.json,walking,,walking,"[""a person is walking""]"
03386_annotations.json,walkingShape8,,walkingTurn,"[""A person walks in a figure of eight.""]"
03387_annotations.json,,,,[]
03388_annotations.json,,,,[]
03389_annotations.json,,,,[]
03390_annotations.json,,,,[]
03391_annotations.json,walkingForwardSlow,,walking,"[""A person is slowly walking in different directions with both arms stretched forward like a sleepwalker or zombie.""]"
03392_annotations.json,,,,[]
03393_annotations.json,,,,[]
03394_annotations.json,,,,[]
03395_annotations.json,,,,[]
03396_annotations.json,walkingForwardSlow,walkingBackwardSlow,walking,"[""A person is carefully walking forward and backward again while looking down.""]"
03397_annotations.json,walkingTurn180,,walkingTurn,"[""A human walks up and down on a line.""]"
03398_annotations.json,,,,[]
03399_annotations.json,,,,[]
03400_annotations.json,walkingTurn180,,walkingTurn,"[""A person walks, turns on the spot and walks again.""]"
03401_annotations.json,walkingForward,walkingTurn180,walking,"[""A human walks three steps, stops and repeats three times. Then turns around and walks back to start.""]"
03402_annotations.json,walkingTurn180,,walkingTurn,"[""A human marches forward from one point to another turns around an moves back to starting point""]"
03403_annotations.json,walkingTurn180,,walkingTurn,"[""A human walks forwards, turns around and walks back again.""]"
03404_annotations.json,walkingTurn180,,walkingTurn,"[""A person is sneaking a few steps forward and backward again.""]"
03405_annotations.json,,,,[]
03406_annotations.json,,,,[]
03407_annotations.json,,,,[]
03408_annotations.json,,,,[]
03409_annotations.json,,,,[]
03410_annotations.json,,,,[]
03411_annotations.json,walkingBackward,walkingForward,walking,"[""A person is walking back and forth.""]"
03412_annotations.json,,,,[]
03413_annotations.json,walkingBackward,walkingForward,walking,"[""A human is waling on a line back and forth""]"
03414_annotations.json,,,,[]
03415_annotations.json,,,,[]
03416_annotations.json,,,,[]
03417_annotations.json,walkingTurn180,,walkingTurn,"[""A person walks straight, turns around, walks back, then turns around again""]"
03418_annotations.json,walkingForward,walkingBackward,walking,"[""A person is slowly strolling forward and backward.""]"
03419_annotations.json,walkingForward,,walking,"[""A person is slowly walking forward with the arms swinging a bit.""]"
03420_annotations.json,,,,[]
03421_annotations.json,,,,[]
03422_annotations.json,,,,[]
03423_annotations.json,,,,[]
03424_annotations.json,jumpingForward,,jumping,"[""A person makes a big jump forward.""]"
03425_annotations.json,jumpingForward,,jumping,"[""big jump to the front""]"
03426_annotations.json,,,,[]
03427_annotations.json,,,,[]
03428_annotations.json,,,,[]
03429_annotations.json,,,,[]
03430_annotations.json,jumping,,jumping,"[""A human hunkers down and performs a jump.""]"
03431_annotations.json,jumpingTurning,,jumpingTurning,"[""A person jumps forward while turning 90 degrees to the left.""]"
03432_annotations.json,,,,[]
03433_annotations.json,jumpingTurning,,jumpingTurning,"[""A person is performing a stretched jump with a touchdown rotated through 90\u00b0.""]"
03434_annotations.json,jumpingTurning,,jumpingTurning,"[""A person turns to the left while making a big jump forward""]"
03435_annotations.json,,,,[]
03436_annotations.json,jumpingTurning,,jumpingTurning,"[""A human turns around while jumping in the air.""]"
03437_annotations.json,,,,[]
03438_annotations.json,jumpingTurning,,jumpingTurning,"[""A person performs a jump while turning 180 degrees to the left.""]"
03439_annotations.json,jumpingPirouette,,jumpingTurning,"[""jump and turn around 360""]"
03440_annotations.json,walkingTurn,,walkingTurn,"[""a person walks forward and turns""]"
03441_annotations.json,jumpingTurning,,jumpingTurning,"[""A human performs a 270\u00b0 counter clockwise jump.""]"
03442_annotations.json,jumpingTurning,,jumpingTurning,"[""The jump performs a counter-clockwise jump.""]"
03443_annotations.json,jumpingPirouette,,jumpingTurning,"[""A person is doing a pirouette.""]"
03444_annotations.json,jumpingPirouette,,jumpingTurning,"[""A person turns 360 degrees to the right while jumping with both legs.""]"
03445_annotations.json,,,,[]
03446_annotations.json,raisingHandsForward,,raisingHands,"[""The person holds his posture with bowed legs and bowed arms, like standing at putting his hands on a high table""]"
03447_annotations.json,,,,[]
03448_annotations.json,dancing,,dancing,"[""A human performs some kind of dancing move""]"
03449_annotations.json,dancing,,dancing,"[""The human dances a weird dance.""]"
03450_annotations.json,,,,[]
03451_annotations.json,,,,[]
03452_annotations.json,walkingForward,waving,walking,"[""A person is slowly strolling forward with swinging arms.""]"
03453_annotations.json,dancing,,dancing,"[""a person dances""]"
03454_annotations.json,,,,[]
03455_annotations.json,dancing,,dancing,"[""A person is dancing.""]"
03456_annotations.json,,,,[]
03457_annotations.json,dancing,,dancing,"[""A dancer giving a short presentation of her skills""]"
03458_annotations.json,playingMartialArts,,playingMartialArts,"[""A person is performing fighting motions.""]"
03459_annotations.json,dancing,,dancing,"[""A person is performing a ballet-like dance.""]"
03460_annotations.json,,,,[]
03461_annotations.json,dancing,,dancing,"[""A person is dancing.""]"
03462_annotations.json,dancing,,dancing,"[""A human dances.""]"
03463_annotations.json,,,,[]
03464_annotations.json,,,,[]
03465_annotations.json,,,,[]
03466_annotations.json,,,,[]
03467_annotations.json,,,,[]
03468_annotations.json,,,,[]
03469_annotations.json,,,,[]
03470_annotations.json,,,,[]
03471_annotations.json,,,,[]
03472_annotations.json,,,,[]
03473_annotations.json,,,,[]
03474_annotations.json,running,,running,"[""A human starts to run.""]"
03475_annotations.json,,,,[]
03476_annotations.json,walkingOverObstacle,,walkingOverObstacle,"[""A person is doing steeplechases.""]"
03477_annotations.json,walkingTurn,,walkingTurn,"[""A person do a fast change in walking direction.""]"
03478_annotations.json,runningForward,,running,"[""A person runs forwards.""]"
03479_annotations.json,running,,running,"[""A person is running very fast and slightly to the right.""]"
03480_annotations.json,running,,running,"[""A person is running.""]"
03481_annotations.json,running,,running,"[""A person is running a little bit tilted first to the right then to the left.""]"
03483_annotations.json,running,,running,"[""running to the front""]"
03484_annotations.json,,,,[]
03485_annotations.json,,,,[]
03486_annotations.json,running,,running,"[""A person running.""]"
03487_annotations.json,playingBasketball,,playingBasketball,"[""Someone dribbling past""]"
03488_annotations.json,,,,[]
03489_annotations.json,running,,running,"[""A person stops for a moment and then runs to the left.""]"
03490_annotations.json,,,,[]
03491_annotations.json,,,,[]
03492_annotations.json,running,,running,"[""A person stops and then runs to the left.""]"
03493_annotations.json,,,,[]
03494_annotations.json,playingBasketball,,playingBasketball,"[""A person is playing basketball.""]"
03495_annotations.json,jumping,running,jumping,"[""A person is bending a bit forward and then jumping and running a bit.""]"
03496_annotations.json,,,,[]
03497_annotations.json,,,,[]
03498_annotations.json,jumping,running,jumping,"[""A little bit bent forward person is jumping and running forward.""]"
03499_annotations.json,other,,other,"[""A person perform three series of lateral moves""]"
03500_annotations.json,,,,[]
03501_annotations.json,other,,other,"[""A man move laterally""]"
03502_annotations.json,,,,[]
03503_annotations.json,running,,running,"[""a person start running to the front""]"
03504_annotations.json,,,,[]
03505_annotations.json,playingBasketball,,playingBasketball,"[""a person playing baskeball""]"
03506_annotations.json,,,,[]
03507_annotations.json,standing,raisingHandsForward,standing,"[""A person stands with both knees slightly bend and hands in front of him half an arm length away.""]"
03508_annotations.json,exercisingStretching,,exercisingStretching,"[""A human performs warm-up exercises""]"
03509_annotations.json,,,,[]
03510_annotations.json,dancing,,dancing,"[""Someone dances with their feet.""]"
03511_annotations.json,dancing,,dancing,"[""A person is dancing.""]"
03512_annotations.json,turning,,turning,"[""A person is doing a whole turn.""]"
03513_annotations.json,walking,,walking,"[""A human walking.""]"
03514_annotations.json,,,,[]
03516_annotations.json,,,,[]
03517_annotations.json,,,,[]
03518_annotations.json,running,,running,"[""A human runs.""]"
03519_annotations.json,,,,[]
03520_annotations.json,,,,[]
03521_annotations.json,,,,[]
03522_annotations.json,runningForward,,running,"[""A person is running 4 steps forward.""]"
03523_annotations.json,,,,[]
03524_annotations.json,runningForward,,running,"[""a human runs forward""]"
03525_annotations.json,,,,[]
03526_annotations.json,running,,running,"[""A human is running away from something""]"
03527_annotations.json,,,,[]
03528_annotations.json,walking,jumping,walking,"[""A person does little jumps to the side while walking.""]"
03529_annotations.json,,,,[]
03530_annotations.json,,,,[]
03531_annotations.json,,,,[]
03532_annotations.json,falling,,falling,"[""A person is falling.""]"
03533_annotations.json,walking,,walking,"[""A person is walking""]"
03534_annotations.json,walkingForward,,walking,"[""A person walks forward""]"
03535_annotations.json,walkingForward,,walking,"[""A person walks straight forward.""]"
03536_annotations.json,walkingShape8,,walkingTurn,"[""a human walks forward forming a lying eight""]"
03537_annotations.json,walkingShape8,,walkingTurn,"[""A person walks an eight.""]"
03538_annotations.json,walkingShape8,,walkingTurn,"[""A Person walks in an 8-shape.""]"
03539_annotations.json,,,,[]
03540_annotations.json,,,,[]
03541_annotations.json,,,,[]
03542_annotations.json,walkingForward,,walking,"[""A person walks forward""]"
03543_annotations.json,,,,[]
03544_annotations.json,,,,[]
03545_annotations.json,walkingShape8,,walkingTurn,"[""A human walks fast along the path of a number eight.""]"
03546_annotations.json,walkingShape8,,walkingTurn,"[""A person agressively walks in an 8.""]"
03547_annotations.json,walkingShape8,,walkingTurn,"[""A human walks fast along the path of a number eight.""]"
03548_annotations.json,walkingForward,,walking,"[""a person walks 4 steps forward""]"
03549_annotations.json,,,,[]
03550_annotations.json,,,,[]
03551_annotations.json,,,,[]
03552_annotations.json,,,,[]
03553_annotations.json,,,,[]
03554_annotations.json,walking,,walking,"[""A person walks around""]"
03555_annotations.json,walkingForwardSlow,,walking,"[""Someone walks slowly forward while stretching both arms straight forward.""]"
03556_annotations.json,,,,[]
03557_annotations.json,,,,[]
03558_annotations.json,walking,,walking,"[""A person walks""]"
03559_annotations.json,walking,,walking,"[""Someone how walkes around without a target.""]"
03560_annotations.json,,,,[]
03561_annotations.json,,,,[]
03562_annotations.json,running,,running,"[""A person running 3 steps.""]"
03563_annotations.json,,,,[]
03564_annotations.json,,,,[]
03565_annotations.json,,,,[]
03566_annotations.json,walking,,walking,"[""A human walks with a paralyzed right leg.""]"
03567_annotations.json,,,,[]
03568_annotations.json,,,,[]
03569_annotations.json,walkingForward,,walking,"[""a human was walking forward as he suddenly disappeared""]"
03570_annotations.json,running,,running,"[""A human runs and stops.""]"
03571_annotations.json,running,,running,"[""stop from front ruining""]"
03572_annotations.json,walkingCircle,,walkingTurn,"[""A human is walking in a circle""]"
03573_annotations.json,,,,[]
03574_annotations.json,walking,,walking,"[""a person walks in random curves""]"
03575_annotations.json,,,,[]
03576_annotations.json,,,,[]
03577_annotations.json,other,,other,"[""Person holding a heavy bar.""]"
03578_annotations.json,walking,,walking,"[""A person is moving disoriented through the area in all directions.""]"
03579_annotations.json,,,,[]
03580_annotations.json,walkingForward,walkingBackward,walking,"[""A person is walking forward very unsteady, turns around and walks back again.""]"
03581_annotations.json,,,,[]
03582_annotations.json,,,,[]
03583_annotations.json,walkingForward,walkingBackward,walking,"[""A person walks dramatically forwards and backwards.""]"
03584_annotations.json,,,,[]
03585_annotations.json,walkingForward,walkingBackward,walking,"[""A person is slowly and carefully walking forward and backward.""]"
03586_annotations.json,,,,[]
03587_annotations.json,,,,[]
03588_annotations.json,walkingForwardFast,,walking,"[""A human walks fast up and down a line.""]"
03589_annotations.json,walkingTurn180,,walkingTurn,"[""A person leisurely walks three paces, pauses, walks three more paces, pauses, walks two paces, turns around and walks 8 paces back and then turns so they're facing the original orientation again.""]"
03590_annotations.json,walkingTurn180,,walkingTurn,"[""A human walks forwards, turns around and walks back again.""]"
03591_annotations.json,,,,[]
03592_annotations.json,,,,[]
03593_annotations.json,walkingTurn180,,walkingTurn,"[""A person walks straight forward, then turns around 180 degrees and walks back again.""]"
03594_annotations.json,,,,[]
03595_annotations.json,,,,[]
03596_annotations.json,,,,[]
03597_annotations.json,walking,,walking,"[""Someone walks carefully and maybe feared around.""]"
03598_annotations.json,,,,[]
03599_annotations.json,,,,[]
03600_annotations.json,walkingForward,walkingBackward,walking,"[""A human walks up and down on a line with her head up.""]"
03601_annotations.json,,,,[]
03602_annotations.json,,,,[]
03603_annotations.json,,,,[]
03604_annotations.json,walkingForward,walkingBackward,walking,"[""A person is slowly and rhythmically walking forward and backward.""]"
03605_annotations.json,,,,[]
03606_annotations.json,walkingBalancing,,walkingBalancing,"[""Person cautiously walking through uneven, wiggly terrain, possibly stones under water""]"
03607_annotations.json,walkingForwardSlow,,walking,"[""A person slowly walks approximately 4 meters forward.""]"
03608_annotations.json,,,,[]
03609_annotations.json,,,,[]
03610_annotations.json,,,,[]
03611_annotations.json,jumping,,jumping,"[""A person makes a far jump.""]"
03612_annotations.json,,,,[]
03613_annotations.json,,,,[]
03614_annotations.json,jumpingForward,,jumping,"[""A person jumps with both legs approximately 30 centimeters forward.""]"
03615_annotations.json,,,,[]
03616_annotations.json,,,,[]
03617_annotations.json,jumpingTurning,,jumpingTurning,"[""a human jumps while turning to its left hand side""]"
03618_annotations.json,jumping,,jumping,"[""A person jumps once.""]"
03619_annotations.json,,,,[]
03620_annotations.json,jumpingTurning,,jumpingTurning,"[""A person is jumping forward and doing a 90 degree twist.""]"
03621_annotations.json,,,,[]
03622_annotations.json,,,,[]
03623_annotations.json,,,,[]
03624_annotations.json,jumpingTurning,,jumpingTurning,"[""A person jumps up and spins 180\u00b0 on both feed while jumping.""]"
03625_annotations.json,,,,[]
03626_annotations.json,,,,[]
03627_annotations.json,jumpingTurning,,jumpingTurning,"[""A man is jumping and turns 270 degrees""]"
03628_annotations.json,jumpingTurning,,jumpingTurning,"[""a person walks forward and turns around""]"
03629_annotations.json,jumpingTurning,,jumpingTurning,"[""A human performs a 270\u00b0 counter clockwise jump.""]"
03630_annotations.json,jumpingTurning,,jumpingTurning,"[""A person jumps up and trurns 360\u00b0 around himself before landing.""]"
03631_annotations.json,jumpingTurning,,jumpingTurning,"[""The person does a 360 clockwise jump""]"
03632_annotations.json,jumpingTurning,,jumpingTurning,"[""A human performs a 360\u00b0 jump.""]"
03633_annotations.json,,,,[]
03634_annotations.json,,,,[]
03635_annotations.json,walking,,walking,"[""A person that is going forward stops immediately.""]"
03636_annotations.json,walkingForwardFast,,walking,"[""A human walks fast.""]"
03637_annotations.json,jumping,,jumping,"[""A person performing three jumps.""]"
03638_annotations.json,,,,[]
03639_annotations.json,jumpingTurning,,jumpingTurning,"[""A person is performing multiple jumps on the spot by first turning 90 degrees, then 180 degrees and finally 360 degrees to the left.""]"
03640_annotations.json,,,,[]
03641_annotations.json,walking,,walking,"[""A human walks over a platform.""]"
03642_annotations.json,walkingOverObstacle,,walkingOverObstacle,"[""A person walking straight and overstepping a wide obstacle.""]"
03643_annotations.json,throwingCatching,,throwingCatching,"[""The subject is throwing and catching an object""]"
03644_annotations.json,,,,[]
03645_annotations.json,dancing,,dancing,"[""Someone swings their hip while dancing""]"
03646_annotations.json,exercisingStretching,,exercisingStretching,"[""A person is streching himself.""]"
03647_annotations.json,playingMartialArts,,playingMartialArts,"[""A person is fighting against something or someone.""]"
03648_annotations.json,,,,[]
03649_annotations.json,,,,[]
03650_annotations.json,sittingDownStandingUp,,sittingDownStandingUp,"[""A person sits down and gets up again""]"
03651_annotations.json,,,,[]
03652_annotations.json,,,,[]
03653_annotations.json,,,,[]
03654_annotations.json,raisingHands,,raisingHands,"[""A human hikes his shoulders and raises his hands""]"
03655_annotations.json,raisingHands,,raisingHands,"[""a fat person high fives""]"
03656_annotations.json,other,,other,"[""A man call someone to come""]"
03657_annotations.json,walking,punchingByRightHand,walking,"[""A person walks while punching the air with his right hand one time.""]"
03658_annotations.json,,,,[]
03659_annotations.json,,,,[]
03660_annotations.json,,,,[]
03661_annotations.json,,,,[]
03662_annotations.json,walkingTurnToRight,,walkingTurn,"[""A person is slowly walking and turning in right angles.""]"
03663_annotations.json,walking,,walking,"[""A person is walking in a slalom.""]"
03664_annotations.json,walkingBackward,,walking,"[""A human walking backwards.""]"
03665_annotations.json,walking,,walking,"[""walking to the right side and returning""]"
03666_annotations.json,,,,[]
03667_annotations.json,,,,[]
03668_annotations.json,,,,[]
03669_annotations.json,walkingForwardSlow,,walking,"[""A person is slowly walking forward.""]"
03670_annotations.json,walkingForward,,walking,"[""A person walks straight""]"
03671_annotations.json,walkingForward,,walking,"[""A person walking forward""]"
03672_annotations.json,,,,[]
03673_annotations.json,walkingForwardFast,,walking,"[""A person walks fast""]"
03674_annotations.json,walkingForward,,walking,"[""A person is walking forward with swinging arms.""]"
03675_annotations.json,,,,[]
03676_annotations.json,walkingForward,,walking,"[""A human is walking straight""]"
03677_annotations.json,,,,[]
03678_annotations.json,walkingForwardSlow,,walking,"[""A person is slowly walking forward.""]"
03679_annotations.json,,,,[]
03680_annotations.json,walkingForward,,walking,"[""A person is walking 5 steps forward with a little break after step 2.""]"
03681_annotations.json,,,,[]
03682_annotations.json,runningForward,,running,"[""a human runs forward""]"
03683_annotations.json,running,,running,"[""A man is running""]"
03684_annotations.json,running,,running,"[""A person is jogging to the left.""]"
03685_annotations.json,running,,running,"[""A human jogs""]"
03686_annotations.json,runningForward,,running,"[""A person is slowly jogging forward.""]"
03687_annotations.json,running,,running,"[""A person is slowing down from running.""]"
03689_annotations.json,runningForward,,running,"[""A person runs forward.""]"
03690_annotations.json,,,,[]
03691_annotations.json,running,,running,"[""A human jogs.""]"
03692_annotations.json,,,,[]
03693_annotations.json,,,,[]
03694_annotations.json,running,jumping,running,"[""A human runs and jumps slightly.""]"
03695_annotations.json,walking,,walking,"[""A man strid forth""]"
03696_annotations.json,,,,[]
03697_annotations.json,jumping,,jumping,"[""A person jumps over a hurdle-""]"
03698_annotations.json,,,,[]
03699_annotations.json,running,walkingForwardSlow,running,"[""A human runs, looks on the floor while continuing to walk slowly and continues her run.""]"
03700_annotations.json,,,,[]
03701_annotations.json,,,,[]
03702_annotations.json,,,,[]
03703_annotations.json,,,,[]
03704_annotations.json,,,,[]
03705_annotations.json,running,,running,"[""Someone who stopped and started sprinting.""]"
03706_annotations.json,walkingBackwardSlow,,walking,"[""A human walks slowly backward.""]"
03707_annotations.json,,,,[]
03708_annotations.json,exercisingCrawling,,exercisingCrawling,"[""baby crawling to the front""]"
03709_annotations.json,,,,[]
03710_annotations.json,,,,[]
03711_annotations.json,lyingStandingUp,,lyingStandingUp,"[""A person lies on the back and stands up.""]"
03712_annotations.json,lyingStandingUp,,lyingStandingUp,"[""The lays down on the floor and stands up again.""]"
03713_annotations.json,lyingStandingUp,,lyingStandingUp,"[""A person is standing by first turning to the left and using his hands and knees as support.""]"
03714_annotations.json,,,,[]
03715_annotations.json,sittingStandingUp,,sittingStandingUp,"[""A sitting person is standing up.""]"
03716_annotations.json,,,,[]
03717_annotations.json,lyingDown,,lyingDown,"[""A person lays down""]"
03718_annotations.json,,,,[]
03719_annotations.json,walkingTurn180,,walkingTurn,"[""walking to the front turn around and walking back""]"
03720_annotations.json,standing,,standing,"[""a human stands like he or she wants to sit down in the next moment""]"
03721_annotations.json,,,,[]
03722_annotations.json,raisingHands,,raisingHands,"[""A person lifts something up using two hands but without bending their knees.""]"
03723_annotations.json,picking,,picking,"[""a human picks something up""]"
03724_annotations.json,,,,[]
03725_annotations.json,,,,[]
03726_annotations.json,exercisingRolling,,exercisingRolling,"[""A person is lying on the ground and rolls onto the left side.""]"
03727_annotations.json,,,,[]
03728_annotations.json,walkingCircle,,walkingTurn,"[""A person turns then walks in a circle""]"
03729_annotations.json,,,,[]
03730_annotations.json,exercisingStretching,,exercisingStretching,"[""A person rolls their head and shoulders.""]"
03731_annotations.json,walking,,walking,"[""A person walks to the right and then to the left with lateral steps.""]"
03732_annotations.json,walkingTurn180,,walkingTurn,"[""A person takes a couple of forward steps swaying, turns around and walks back.""]"
03733_annotations.json,stepToLeft,,step,"[""A person doing a step to left while looking throughful""]"
03734_annotations.json,walkingOverObstacle,,walkingOverObstacle,"[""A human steps over a small obstacle.""]"
03735_annotations.json,,,,[]
03736_annotations.json,walkingOverObstacle,,walkingOverObstacle,"[""A person goes up and down an object.""]"
03737_annotations.json,exercisingStretchingArms,,exercisingStretching,"[""A human stretches with the arms over her head.""]"
03738_annotations.json,,,,[]
03739_annotations.json,,,,[]
03740_annotations.json,,,,[]
03741_annotations.json,,,,[]
03742_annotations.json,wavingByRightHand,,waving,"[""A person is waving the right hand.""]"
03743_annotations.json,,,,[]
03744_annotations.json,,,,[]
03745_annotations.json,,,,[]
03746_annotations.json,imitatingDog,,imitatingDog,"[""A person is performing a downward facing dog, performing some stretching moves and goes back to downward facing dog.""]"
03747_annotations.json,,,,[]
